id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
5443,Olivia,Garza,olivia.garza.1443@gslingacademy.com,female,False,1,False,26,Banker,90,77,84,70,77,86,70
5444,Emily,Mason,emily.mason.1444@gslingacademy.com,female,False,4,False,1,Real Estate Developer,73,71,95,63,62,85,99
5445,Jennifer,Gonzales,jennifer.gonzales.1445@gslingacademy.com,female,False,2,False,7,Teacher,79,78,100,90,89,80,68
5446,Samantha,Rodriguez,samantha.rodriguez.1446@gslingacademy.com,female,False,1,True,4,Real Estate Developer,62,84,74,74,66,61,90
5447,Anthony,Adams,anthony.adams.1447@gslingacademy.com,male,False,0,False,31,Software Engineer,87,78,96,84,97,89,82
5448,Ronald,Diaz,ronald.diaz.1448@gslingacademy.com,male,False,7,True,23,Accountant,81,83,79,94,37,84,71
5449,Dana,Lambert,dana.lambert.1449@gslingacademy.com,female,False,4,False,5,Social Network Studies,83,66,94,75,72,78,74
5450,Jonathan,Mckay,jonathan.mckay.1450@gslingacademy.com,male,False,10,False,1,Business Owner,90,50,84,90,83,62,100
5451,Thomas,Odom,thomas.odom.1451@gslingacademy.com,male,False,3,False,4,Artist,75,69,97,98,60,60,85
5452,John,Wells,john.wells.1452@gslingacademy.com,male,False,0,True,23,Construction Engineer,94,61,81,64,75,72,61
5453,Richard,Castillo,richard.castillo.1453@gslingacademy.com,male,False,3,False,15,Government Officer,91,68,62,82,70,92,73
5454,Peter,Peck,peter.peck.1454@gslingacademy.com,male,False,2,False,24,Lawyer,96,88,68,95,67,95,75
5455,Chris,Greene,chris.greene.1455@gslingacademy.com,male,False,2,False,31,Software Engineer,85,76,82,85,73,60,90
5456,Michael,Vance,michael.vance.1456@gslingacademy.com,male,False,4,False,29,Lawyer,71,93,90,89,69,94,79
5457,Joanne,Howard,joanne.howard.1457@gslingacademy.com,female,False,3,False,49,Doctor,98,90,87,92,92,99,98
5458,James,Clarke,james.clarke.1458@gslingacademy.com,male,False,4,False,6,Social Network Studies,66,97,82,70,93,68,98
5459,Michael,Smith,michael.smith.1459@gslingacademy.com,male,False,7,True,33,Accountant,99,82,69,84,79,88,67
5460,Nicole,King,nicole.king.1460@gslingacademy.com,female,True,5,True,10,Designer,71,70,87,62,92,63,80
5461,Ruth,Miller,ruth.miller.1461@gslingacademy.com,female,False,1,False,13,Government Officer,74,76,81,69,98,96,65
5462,Katelyn,Roman,katelyn.roman.1462@gslingacademy.com,female,False,6,True,25,Banker,93,60,71,63,75,76,77
5463,Allison,Hendricks,allison.hendricks.1463@gslingacademy.com,female,False,2,False,35,Lawyer,89,90,99,91,94,96,85
5464,Zachary,Lucero,zachary.lucero.1464@gslingacademy.com,male,True,8,True,1,Business Owner,66,53,85,84,98,86,79
5465,Gregory,Ryan,gregory.ryan.1465@gslingacademy.com,male,False,1,False,29,Stock Investor,80,96,79,95,74,95,61
5466,Jacob,Hall,jacob.hall.1466@gslingacademy.com,male,False,3,False,20,Software Engineer,97,93,67,85,90,72,96
5467,Mark,Wright,mark.wright.1467@gslingacademy.com,male,True,3,False,49,Doctor,87,86,87,91,86,96,92
5468,Jennifer,Wright,jennifer.wright.1468@gslingacademy.com,female,False,4,False,13,Teacher,77,87,83,81,60,92,76
5469,Kimberly,Dyer,kimberly.dyer.1469@gslingacademy.com,female,False,2,False,20,Social Network Studies,99,93,90,79,93,71,84
5470,Nicole,Grant,nicole.grant.1470@gslingacademy.com,female,False,2,True,18,Teacher,89,75,65,100,74,71,75
5471,Peter,Anderson,peter.anderson.1471@gslingacademy.com,male,False,1,False,23,Software Engineer,86,79,69,60,76,76,92
5472,Christine,Hernandez,christine.hernandez.1472@gslingacademy.com,female,False,0,False,10,Real Estate Developer,82,86,91,68,80,62,81
5473,Christine,Smith,christine.smith.1473@gslingacademy.com,female,False,4,True,4,Artist,79,100,75,85,100,81,64
5474,Mark,Robinson,mark.robinson.1474@gslingacademy.com,male,False,1,False,11,Construction Engineer,89,70,92,100,100,95,65
5475,Joan,Estrada,joan.estrada.1475@gslingacademy.com,female,False,3,False,15,Teacher,77,73,67,67,88,89,99
5476,Shelby,Lewis,shelby.lewis.1476@gslingacademy.com,female,False,1,True,16,Banker,95,79,85,73,74,86,68
5477,Joshua,Williams,joshua.williams.1477@gslingacademy.com,male,False,10,True,5,Business Owner,63,54,57,51,63,88,83
5478,Cynthia,Martinez,cynthia.martinez.1478@gslingacademy.com,female,False,1,True,26,Software Engineer,98,85,95,92,74,79,63
5479,Kevin,Holt,kevin.holt.1479@gslingacademy.com,male,False,2,False,29,Social Network Studies,76,81,69,87,60,93,62
5480,Jessica,Nolan,jessica.nolan.1480@gslingacademy.com,female,False,10,False,3,Business Owner,40,81,54,70,53,98,61
5481,Timothy,Fowler,timothy.fowler.1481@gslingacademy.com,male,False,4,True,32,Software Engineer,89,84,84,100,77,62,69
5482,Samantha,Ibarra,samantha.ibarra.1482@gslingacademy.com,female,False,5,False,24,Doctor,86,75,97,93,88,74,97
5483,Michelle,Guerrero,michelle.guerrero.1483@gslingacademy.com,female,False,3,True,20,Software Engineer,99,77,60,99,100,83,72
5484,Stephanie,Pineda,stephanie.pineda.1484@gslingacademy.com,female,True,5,True,1,Business Owner,67,61,61,82,69,87,97
5485,Philip,Blair,philip.blair.1485@gslingacademy.com,male,False,9,False,0,Business Owner,43,87,81,61,65,53,84
5486,David,Jimenez,david.jimenez.1486@gslingacademy.com,male,False,8,True,5,Business Owner,40,97,92,93,92,65,82
5487,Megan,Bright,megan.bright.1487@gslingacademy.com,female,False,2,False,5,Business Owner,65,93,67,73,57,72,97
5488,Thomas,Montoya,thomas.montoya.1488@gslingacademy.com,male,False,6,False,1,Business Owner,96,92,64,54,87,60,88
5489,Brenda,Houston,brenda.houston.1489@gslingacademy.com,female,False,1,True,27,Software Engineer,96,92,80,61,66,98,70
5490,Daniel,Lee,daniel.lee.1490@gslingacademy.com,male,True,1,False,29,Lawyer,90,84,90,81,92,83,69
5491,Stephanie,Jones,stephanie.jones.1491@gslingacademy.com,female,True,9,False,4,Business Owner,85,57,77,81,65,75,85
5492,Rachel,Salas,rachel.salas.1492@gslingacademy.com,female,True,8,True,4,Business Owner,92,96,80,98,61,84,74
5493,Oscar,Benjamin,oscar.benjamin.1493@gslingacademy.com,male,False,3,False,21,Doctor,100,82,84,100,90,62,87
5494,Debra,Brown,debra.brown.1494@gslingacademy.com,female,False,3,False,31,Stock Investor,94,63,98,73,63,98,100
5495,Jennifer,Martin,jennifer.martin.1495@gslingacademy.com,female,False,3,False,15,Banker,85,76,94,89,85,83,80
5496,Jeffrey,Conley,jeffrey.conley.1496@gslingacademy.com,male,False,0,False,30,Lawyer,80,84,82,69,91,80,96
5497,Cory,Cook,cory.cook.1497@gslingacademy.com,male,False,1,False,31,Software Engineer,99,61,91,73,89,62,82
5498,David,Walters,david.walters.1498@gslingacademy.com,male,False,7,False,23,Writer,70,91,81,61,64,93,96
5499,Jeffrey,Moore,jeffrey.moore.1499@gslingacademy.com,male,False,1,False,23,Designer,62,72,78,96,70,74,72
5500,Stacey,Williams,stacey.williams.1500@gslingacademy.com,female,True,0,False,27,Software Engineer,94,97,73,79,84,66,64
5501,Beth,Stephens,beth.stephens.1501@gslingacademy.com,female,False,3,True,5,Real Estate Developer,79,93,100,83,78,80,87
5502,Lisa,Franco,lisa.franco.1502@gslingacademy.com,female,True,10,False,4,Business Owner,47,75,53,60,90,59,86
5503,Sarah,Snow,sarah.snow.1503@gslingacademy.com,female,False,9,False,21,Banker,100,73,70,71,73,96,67
5504,Frederick,Lopez,frederick.lopez.1504@gslingacademy.com,male,False,5,False,26,Banker,90,69,75,98,70,75,80
5505,Cynthia,White,cynthia.white.1505@gslingacademy.com,female,False,2,False,13,Teacher,63,94,65,98,69,90,85
5506,Samantha,Hopkins,samantha.hopkins.1506@gslingacademy.com,female,False,7,False,10,Social Network Studies,78,76,93,88,83,99,98
5507,Destiny,Rhodes,destiny.rhodes.1507@gslingacademy.com,female,False,4,False,25,Software Engineer,95,94,69,73,71,93,71
5508,Jessica,Jones,jessica.jones.1508@gslingacademy.com,female,False,4,False,13,Social Network Studies,88,92,66,100,98,99,70
5509,Mark,Smith,mark.smith.1509@gslingacademy.com,male,False,2,False,29,Construction Engineer,87,86,95,92,91,79,64
5510,Maureen,Cain,maureen.cain.1510@gslingacademy.com,female,False,4,False,1,Real Estate Developer,89,100,81,62,75,68,71
5511,Jennifer,Fuentes,jennifer.fuentes.1511@gslingacademy.com,female,True,2,False,11,Stock Investor,89,65,82,77,90,76,84
5512,Jennifer,Arnold,jennifer.arnold.1512@gslingacademy.com,female,False,1,False,26,Lawyer,90,100,89,69,100,95,94
5513,Laura,Smith,laura.smith.1513@gslingacademy.com,female,False,0,False,12,Teacher,99,75,71,90,92,78,69
5514,David,Shaw,david.shaw.1514@gslingacademy.com,male,True,0,False,32,Software Engineer,91,75,77,95,80,95,88
5515,Diana,Russo,diana.russo.1515@gslingacademy.com,female,False,5,False,28,Accountant,75,99,60,90,51,77,84
5516,Hayley,Johnson,hayley.johnson.1516@gslingacademy.com,female,False,1,False,34,Social Network Studies,60,93,99,81,96,92,80
5517,Melissa,Jackson,melissa.jackson.1517@gslingacademy.com,female,False,6,False,17,Software Engineer,90,64,79,66,96,61,81
5518,Kimberly,Miller,kimberly.miller.1518@gslingacademy.com,female,False,2,False,31,Software Engineer,93,74,80,79,70,66,91
5519,Andrew,Stanley,andrew.stanley.1519@gslingacademy.com,male,False,2,True,25,Accountant,93,74,96,69,71,82,76
5520,Mary,Taylor,mary.taylor.1520@gslingacademy.com,female,False,7,False,14,Software Engineer,92,74,90,87,89,94,87
5521,Mindy,Jones,mindy.jones.1521@gslingacademy.com,female,False,2,False,2,Game Developer,86,60,91,82,73,77,64
5522,John,Powell,john.powell.1522@gslingacademy.com,male,True,10,False,5,Business Owner,64,69,85,99,76,98,60
5523,Amanda,Padilla,amanda.padilla.1523@gslingacademy.com,female,False,2,False,2,Artist,91,87,84,91,96,88,82
5524,Kevin,Koch,kevin.koch.1524@gslingacademy.com,male,False,3,False,33,Scientist,76,66,96,86,85,62,68
5525,Chad,Moreno,chad.moreno.1525@gslingacademy.com,male,False,6,False,33,Social Network Studies,72,67,65,76,69,81,70
5526,Stephanie,Spencer,stephanie.spencer.1526@gslingacademy.com,female,False,1,False,5,Artist,63,86,72,72,90,75,92
5527,Peter,Vargas,peter.vargas.1527@gslingacademy.com,male,True,3,False,23,Software Engineer,94,61,72,70,87,82,76
5528,Kayla,Bailey,kayla.bailey.1528@gslingacademy.com,female,False,10,False,2,Business Owner,70,75,59,91,53,97,95
5529,Stephanie,Jones,stephanie.jones.1529@gslingacademy.com,female,False,3,False,23,Banker,83,69,66,95,93,77,77
5530,Nancy,Hartman,nancy.hartman.1530@gslingacademy.com,female,False,6,False,3,Business Owner,50,61,50,96,70,58,86
5531,Eduardo,Brown,eduardo.brown.1531@gslingacademy.com,male,False,0,False,48,Doctor,99,89,96,98,89,98,93
5532,Thomas,Stone,thomas.stone.1532@gslingacademy.com,male,False,3,False,32,Banker,76,85,62,65,79,81,61
5533,Craig,Carter,craig.carter.1533@gslingacademy.com,male,True,4,True,3,Business Owner,71,66,52,99,87,89,70
5534,Michael,Harrington,michael.harrington.1534@gslingacademy.com,male,False,1,False,24,Social Network Studies,60,78,96,93,62,60,83
5535,Valerie,Nichols,valerie.nichols.1535@gslingacademy.com,female,False,4,False,21,Software Engineer,87,74,81,65,74,91,82
5536,Brian,Garcia,brian.garcia.1536@gslingacademy.com,male,False,10,False,0,Business Owner,93,84,65,56,67,92,81
5537,Renee,Smith,renee.smith.1537@gslingacademy.com,female,False,0,False,25,Lawyer,87,87,69,71,74,91,74
5538,Kaitlyn,Frazier,kaitlyn.frazier.1538@gslingacademy.com,female,False,3,False,10,Government Officer,93,68,61,78,80,65,77
5539,Jesse,Green,jesse.green.1539@gslingacademy.com,male,False,1,False,4,Game Developer,96,64,91,69,60,62,62
5540,Kimberly,Cooper,kimberly.cooper.1540@gslingacademy.com,female,False,2,False,7,Social Network Studies,62,73,74,72,83,63,79
5541,Matthew,Chambers,matthew.chambers.1541@gslingacademy.com,male,True,8,False,0,Business Owner,50,80,100,81,61,68,72
5542,Stephanie,Yu,stephanie.yu.1542@gslingacademy.com,female,False,4,False,2,Social Network Studies,71,68,77,73,68,73,64
5543,Jose,Hodge,jose.hodge.1543@gslingacademy.com,male,False,0,True,16,Construction Engineer,99,88,88,90,82,88,90
5544,Steve,Kelly,steve.kelly.1544@gslingacademy.com,male,False,4,False,12,Stock Investor,100,67,100,60,94,72,70
5545,Justin,Morgan,justin.morgan.1545@gslingacademy.com,male,True,9,False,4,Business Owner,77,59,60,98,74,76,60
5546,Robert,Black,robert.black.1546@gslingacademy.com,male,False,3,True,23,Software Engineer,88,73,86,75,65,62,83
5547,Gabriella,Pierce,gabriella.pierce.1547@gslingacademy.com,female,False,6,False,15,Accountant,88,99,64,79,52,75,92
5548,William,Clay,william.clay.1548@gslingacademy.com,male,False,2,False,31,Stock Investor,99,88,97,97,71,67,79
5549,Nicholas,Shea,nicholas.shea.1549@gslingacademy.com,male,True,8,False,3,Business Owner,50,88,58,78,83,97,88
5550,Heidi,Ellis,heidi.ellis.1550@gslingacademy.com,female,False,4,False,2,Social Network Studies,69,93,62,99,98,98,68
5551,Cassandra,Mills,cassandra.mills.1551@gslingacademy.com,female,False,5,False,35,Banker,89,86,96,92,97,89,95
5552,Robert,Hart,robert.hart.1552@gslingacademy.com,male,False,5,False,27,Designer,93,97,77,70,81,83,87
5553,Natalie,Garrison,natalie.garrison.1553@gslingacademy.com,female,False,5,False,32,Software Engineer,96,83,67,86,81,92,73
5554,Melissa,Campbell,melissa.campbell.1554@gslingacademy.com,female,True,4,False,24,Software Engineer,92,98,93,60,74,84,97
5555,Joshua,Cervantes,joshua.cervantes.1555@gslingacademy.com,male,False,3,True,29,Software Engineer,99,72,65,66,71,85,83
5556,Carlos,Long,carlos.long.1556@gslingacademy.com,male,False,10,True,4,Business Owner,86,59,81,55,77,69,87
5557,Keith,Hunt,keith.hunt.1557@gslingacademy.com,male,False,4,False,17,Software Engineer,91,92,95,90,73,75,95
5558,Kevin,Turner,kevin.turner.1558@gslingacademy.com,male,True,3,False,18,Banker,95,91,74,61,94,86,87
5559,Shane,Washington,shane.washington.1559@gslingacademy.com,male,False,5,False,15,Government Officer,61,94,87,74,92,79,97
5560,Mark,Duke,mark.duke.1560@gslingacademy.com,male,False,1,False,32,Writer,65,89,70,71,74,97,64
5561,Anna,Lane,anna.lane.1561@gslingacademy.com,female,False,7,False,3,Game Developer,94,97,97,75,79,68,92
5562,Catherine,Ibarra,catherine.ibarra.1562@gslingacademy.com,female,False,5,False,31,Designer,94,68,89,90,91,98,72
5563,Brian,Adams,brian.adams.1563@gslingacademy.com,male,False,5,True,3,Business Owner,56,67,87,97,88,57,86
5564,Michael,James,michael.james.1564@gslingacademy.com,male,False,7,False,25,Software Engineer,89,63,88,73,78,84,74
5565,Robert,Hernandez,robert.hernandez.1565@gslingacademy.com,male,True,1,True,0,Real Estate Developer,65,70,100,66,71,61,61
5566,Anthony,Walton,anthony.walton.1566@gslingacademy.com,male,True,1,False,29,Stock Investor,91,96,63,81,97,74,66
5567,Meghan,Lewis,meghan.lewis.1567@gslingacademy.com,female,False,1,False,17,Banker,88,100,71,85,72,91,81
5568,Crystal,Holland,crystal.holland.1568@gslingacademy.com,female,True,4,False,0,Business Owner,49,51,57,80,89,53,76
5569,Brian,Gibson,brian.gibson.1569@gslingacademy.com,male,False,5,False,25,Writer,73,94,74,72,80,98,100
5570,Eric,Heath,eric.heath.1570@gslingacademy.com,male,False,2,False,23,Software Engineer,94,94,74,66,73,92,80
5571,Holly,Dunn,holly.dunn.1571@gslingacademy.com,female,True,5,False,4,Business Owner,84,61,59,76,72,54,66
5572,Paul,Miller,paul.miller.1572@gslingacademy.com,male,False,7,True,11,Construction Engineer,97,91,91,61,68,77,97
5573,Katherine,Reyes,katherine.reyes.1573@gslingacademy.com,female,False,7,False,12,Social Network Studies,82,84,69,66,65,74,68
5574,Paula,Hernandez,paula.hernandez.1574@gslingacademy.com,female,True,2,False,48,Doctor,96,97,98,98,97,96,89
5575,Aaron,Ortega,aaron.ortega.1575@gslingacademy.com,male,False,4,True,0,Business Owner,44,98,53,68,94,91,84
5576,Jonathan,Carter,jonathan.carter.1576@gslingacademy.com,male,False,7,True,12,Banker,97,64,90,69,88,83,77
5577,Christina,Nguyen,christina.nguyen.1577@gslingacademy.com,female,False,1,True,31,Banker,77,93,65,68,71,75,76
5578,Anita,Carter,anita.carter.1578@gslingacademy.com,female,True,9,False,19,Accountant,89,99,96,72,84,62,98
5579,Madeline,Holmes,madeline.holmes.1579@gslingacademy.com,female,False,0,False,17,Software Engineer,86,92,65,81,73,84,79
5580,Luis,Klein,luis.klein.1580@gslingacademy.com,male,False,6,True,24,Social Network Studies,73,71,84,96,92,94,75
5581,Laura,Thornton,laura.thornton.1581@gslingacademy.com,female,False,2,False,11,Teacher,61,75,95,62,93,92,87
5582,William,Ball,william.ball.1582@gslingacademy.com,male,True,6,False,2,Business Owner,81,90,75,83,70,55,62
5583,Kristin,Gilbert,kristin.gilbert.1583@gslingacademy.com,female,True,2,True,32,Doctor,90,99,94,91,92,85,64
5584,Aaron,Ware,aaron.ware.1584@gslingacademy.com,male,False,7,False,5,Game Developer,88,60,87,95,65,75,76
5585,Danny,Carlson,danny.carlson.1585@gslingacademy.com,male,False,5,True,23,Doctor,86,92,84,82,88,84,65
5586,Julie,Adkins,julie.adkins.1586@gslingacademy.com,female,False,8,False,14,Banker,78,75,82,91,86,76,69
5587,Jerry,Aguirre,jerry.aguirre.1587@gslingacademy.com,male,True,6,False,1,Business Owner,73,90,70,80,64,53,79
5588,Jason,Thomas,jason.thomas.1588@gslingacademy.com,male,False,4,False,32,Scientist,98,82,91,93,85,75,78
5589,Zachary,Houston,zachary.houston.1589@gslingacademy.com,male,False,1,False,34,Scientist,81,79,100,88,81,64,95
5590,Donna,Hoffman,donna.hoffman.1590@gslingacademy.com,female,False,2,True,13,Social Network Studies,73,87,72,98,82,89,98
5591,Austin,Sanders,austin.sanders.1591@gslingacademy.com,male,False,1,False,24,Lawyer,84,95,87,100,96,92,76
5592,Leslie,Mercado,leslie.mercado.1592@gslingacademy.com,female,False,5,False,32,Lawyer,81,90,82,80,98,81,91
5593,Derrick,Tucker,derrick.tucker.1593@gslingacademy.com,male,False,2,False,21,Banker,100,77,90,83,88,91,80
5594,Kelsey,Alexander,kelsey.alexander.1594@gslingacademy.com,female,True,6,False,0,Business Owner,83,50,59,77,66,87,60
5595,Rhonda,Smith,rhonda.smith.1595@gslingacademy.com,female,False,6,False,34,Accountant,87,75,90,82,99,66,92
5596,Isaac,Santos,isaac.santos.1596@gslingacademy.com,male,False,2,False,14,Designer,96,94,60,62,86,79,79
5597,David,Sloan,david.sloan.1597@gslingacademy.com,male,False,3,False,25,Software Engineer,98,76,69,75,76,98,81
5598,Amanda,Peterson,amanda.peterson.1598@gslingacademy.com,female,False,3,False,5,Game Developer,83,66,97,95,91,76,80
5599,Cynthia,Weeks,cynthia.weeks.1599@gslingacademy.com,female,True,10,False,3,Business Owner,86,59,83,81,100,82,99
5600,Katherine,Turner,katherine.turner.1600@gslingacademy.com,female,False,7,False,20,Designer,82,67,88,62,73,64,79
5601,Joseph,Patterson,joseph.patterson.1601@gslingacademy.com,male,False,1,True,26,Designer,82,98,78,63,83,91,94
5602,Jill,Davis,jill.davis.1602@gslingacademy.com,female,False,9,False,2,Business Owner,100,71,70,86,80,91,62
5603,Amy,Moore,amy.moore.1603@gslingacademy.com,female,False,3,True,1,Real Estate Developer,100,80,88,81,93,93,84
5604,Eric,Matthews,eric.matthews.1604@gslingacademy.com,male,False,10,False,1,Business Owner,83,93,75,55,82,51,91
5605,Tamara,Bennett,tamara.bennett.1605@gslingacademy.com,female,False,10,False,25,Banker,93,92,71,89,91,76,61
5606,Maria,Perkins,maria.perkins.1606@gslingacademy.com,female,False,5,False,35,Lawyer,86,86,100,86,94,87,85
5607,Jillian,Reed,jillian.reed.1607@gslingacademy.com,female,True,3,False,2,Business Owner,50,78,67,95,82,97,80
5608,Melissa,Mora,melissa.mora.1608@gslingacademy.com,female,False,7,False,5,Business Owner,78,68,56,50,76,67,97
5609,Tina,Smith,tina.smith.1609@gslingacademy.com,female,False,3,False,24,Software Engineer,91,69,82,87,100,93,100
5610,Rhonda,Munoz,rhonda.munoz.1610@gslingacademy.com,female,False,0,False,5,Artist,73,100,78,77,71,61,66
5611,Heidi,Johnson,heidi.johnson.1611@gslingacademy.com,female,False,6,False,3,Game Developer,99,66,81,69,82,73,72
5612,Joshua,Davis,joshua.davis.1612@gslingacademy.com,male,False,6,False,5,Game Developer,88,82,99,65,83,65,98
5613,Laura,Sanders,laura.sanders.1613@gslingacademy.com,female,False,1,False,33,Lawyer,100,82,85,68,97,81,100
